Name,oldest_sequence,newest_sequence,number_taxa
UK2705,2020-04-08,2020-04-08,1
UK2640,2020-04-08,2020-04-08,1
UK3829,2020-04-07,2020-04-07,1
UK3830,2020-04-07,2020-04-07,1
UK3831,2020-04-06,2020-04-06,1
UK1370,2020-04-02,2020-04-02,1
UK4573,2020-04-07,2020-04-07,1
UK1529,2020-04-13,2020-04-13,1
UK1514,2020-04-14,2020-04-14,1
UK4498,2020-04-13,2020-04-13,1
UK1508,2020-04-12,2020-04-12,1
UK1582,2020-04-12,2020-04-12,1
UK1583,2020-04-12,2020-04-12,1
UK2332,2020-04-13,2020-04-13,1
UK5083,2020-04-05,2020-04-14,2
UK1499,2020-04-13,2020-04-13,1
UK232,2020-03-04,2020-03-30,7
UK3668,2020-03-28,2020-03-28,1
UK2335,2020-03-27,2020-03-27,2
UK1651,2020-03-25,2020-03-25,1
UK669,2020-03-28,2020-03-28,1
UK3835,2020-03-28,2020-03-28,1
UK1652,2020-03-28,2020-03-28,1
UK1817,2020-03-28,2020-03-28,1
UK2336,2020-03-28,2020-03-28,1
UK1155,2020-03-05,2020-03-05,1
UK2342,2020-03-06,2020-03-06,1
UK1156,2020-03-04,2020-03-04,1
UK3869,2020-03-06,2020-03-06,1
UK5757,2020-03-05,2020-03-21,2
UK1157,2020-03-06,2020-03-06,1
UK1158,2020-03-05,2020-03-05,1
UK1376,2020-03-04,2020-03-04,1
UK108,2020-03-06,2020-04-12,4
UK1159,2020-03-05,2020-03-05,1
UK4374,2020-03-05,2020-03-05,1
UK5758,2020-03-03,2020-03-23,2
UK1160,2020-03-06,2020-03-06,1
UK4809,2020-03-05,2020-03-05,1
UK1161,2020-03-05,2020-03-05,1
UK3870,2020-03-05,2020-03-05,1
UK4810,2020-03-04,2020-03-04,1
UK2343,2020-03-06,2020-03-06,1
UK1377,2020-03-04,2020-03-04,1
UK1162,2020-03-06,2020-03-06,1
UK1969,2020-03-03,2020-03-03,1
UK1163,2020-03-05,2020-03-05,1
UK1093,2020-03-07,2020-03-07,1
UK3871,2020-03-05,2020-03-05,1
UK4811,2020-03-07,2020-03-07,1
UK1970,2020-03-03,2020-03-03,1
UK2344,2020-03-03,2020-03-03,1
UK5759,2020-03-04,2020-03-22,2
UK5760,2020-03-05,2020-04-01,2
UK4375,2020-03-03,2020-03-03,1
UK1378,2020-03-06,2020-03-06,1
UK694,2020-03-06,2020-03-14,12
UK1971,2020-03-04,2020-03-04,1
UK4812,2020-03-07,2020-03-07,1
UK1164,2020-03-05,2020-03-05,1
UK2345,2020-03-04,2020-03-04,1
UK984,2020-03-05,2020-03-06,2
UK234,2020-03-06,2020-03-06,1
UK1379,2020-03-06,2020-03-06,1
UK5761,2020-03-05,2020-03-27,2
UK4415,2020-03-03,2020-03-03,4
UK4416,2020-03-05,2020-03-05,1
UK1166,2020-03-05,2020-03-05,1
UK1380,2020-03-05,2020-03-05,1
UK1167,2020-03-04,2020-03-04,1
UK4576,2020-03-06,2020-03-06,1
UK5602,2020-03-05,2020-03-05,1
UK5194,2020-03-12,2020-03-31,2
UK2740,2020-04-03,2020-04-03,1
UK3872,2020-04-02,2020-04-02,1
UK2742,2020-04-02,2020-04-02,1
UK2558,2020-04-02,2020-04-02,1
UK5603,2020-04-03,2020-04-03,1
UK2629,2020-04-03,2020-04-03,1
UK2728,2020-04-03,2020-04-03,1
UK999,2020-04-02,2020-04-02,1
UK5311,2020-04-03,2020-04-03,1
UK3873,2020-04-02,2020-04-02,1
UK4813,2020-04-12,2020-04-12,1
UK3874,2020-04-12,2020-04-12,1
UK2346,2020-04-12,2020-04-12,1
UK5762,2020-03-27,2020-04-11,3
UK5917,2020-03-23,2020-03-23,1
UK2614,2020-04-08,2020-04-08,1
UK1743,2020-04-08,2020-04-08,1
UK1512,2020-04-10,2020-04-10,1
UK1371,2020-04-09,2020-04-09,1
UK2909,2020-04-04,2020-04-04,1
UK2826,2020-04-04,2020-04-04,1
UK894,2020-03-09,2020-04-04,4
UK5851,2020-04-01,2020-04-04,2
UK3836,2020-04-04,2020-04-04,1
UK5484,2020-04-04,2020-04-04,1
UK2547,2020-04-04,2020-04-04,1
UK2594,2020-04-04,2020-04-04,1
UK1964,2020-03-04,2020-03-04,1
UK904,2020-03-03,2020-03-06,2
UK927,2020-03-03,2020-03-06,3
UK4372,2020-03-03,2020-03-03,1
UK1100,2020-03-04,2020-03-04,1
UK1372,2020-03-04,2020-03-04,1
UK5852,2020-03-03,2020-03-30,2
UK4373,2020-03-03,2020-03-03,1
UK1149,2020-03-04,2020-03-04,1
UK1373,2020-03-04,2020-03-04,1
UK1150,2020-03-03,2020-03-03,1
UK1909,2020-03-05,2020-03-05,1
UK1087,2020-02-27,2020-02-27,1
UK1965,2020-03-04,2020-03-04,1
UK1151,2020-03-03,2020-03-03,1
UK2337,2020-03-05,2020-03-05,1
UK4413,2020-03-04,2020-03-04,1
UK3837,2020-03-03,2020-03-03,1
UK3838,2020-03-05,2020-03-05,1
UK5485,2020-03-03,2020-03-03,1
UK1966,2020-03-01,2020-03-01,1
UK1152,2020-03-05,2020-03-05,1
UK1153,2020-03-04,2020-03-04,1
UK4414,2020-03-06,2020-03-08,2
UK1967,2020-03-05,2020-03-05,1
UK1089,2020-03-03,2020-03-03,1
UK1880,2020-03-01,2020-03-01,1
UK1968,2020-03-03,2020-03-03,1
UK5753,2020-03-05,2020-03-23,3
UK1154,2020-03-05,2020-03-05,1
UK5599,2020-03-03,2020-03-03,1
UK3840,2020-03-03,2020-03-03,1
UK3841,2020-03-05,2020-03-05,1
UK3842,2020-04-13,2020-04-13,1
UK4819,2020-04-13,2020-04-13,1
UK165,2020-03-31,2020-04-11,2
UK3138,2020-04-11,2020-04-11,1
UK3843,2020-04-11,2020-04-11,1
UK1507,2020-04-12,2020-04-12,1
UK1733,2020-04-12,2020-04-12,1
UK2652,2020-04-11,2020-04-11,1
UK2035,2020-04-12,2020-04-12,1
UK869,2020-04-07,2020-04-11,2
UK3849,2020-04-03,2020-04-03,1
UK3850,2020-04-03,2020-04-03,2
UK2339,2020-04-02,2020-04-02,1
UK2340,2020-04-04,2020-04-04,1
UK3851,2020-04-02,2020-04-02,1
UK3852,2020-04-04,2020-04-04,1
UK954,2020-04-04,2020-04-04,1
UK3608,2020-04-04,2020-04-04,1
UK891,2020-03-31,2020-04-04,3
UK2273,2020-04-03,2020-04-03,1
UK3595,2020-04-02,2020-04-02,1
UK228,2020-03-06,2020-04-01,4
UK5600,2020-04-04,2020-04-04,1
UK3854,2020-04-02,2020-04-02,1
UK246,2020-04-01,2020-04-01,1
UK5193,2020-04-04,2020-04-04,1
UK3855,2020-04-02,2020-04-02,1
UK3856,2020-04-05,2020-04-05,1
UK3857,2020-04-05,2020-04-05,1
UK1719,2020-04-04,2020-04-04,1
UK2880,2020-04-02,2020-04-02,1
UK2270,2020-04-02,2020-04-02,1
UK5754,2020-03-28,2020-04-02,2
UK5890,2020-03-02,2020-04-03,2
UK5601,2020-04-04,2020-04-04,1
UK4575,2020-04-05,2020-04-05,1
UK3858,2020-04-04,2020-04-04,1
UK429,2020-04-05,2020-04-05,1
UK5755,2020-03-27,2020-04-02,2
UK1374,2020-04-02,2020-04-02,1
UK3860,2020-04-03,2020-04-03,1
UK3861,2020-04-05,2020-04-05,1
UK1375,2020-04-05,2020-04-05,1
UK3862,2020-04-03,2020-04-03,1
UK1818,2020-04-03,2020-04-03,1
UK3863,2020-04-02,2020-04-02,1
UK3864,2020-04-02,2020-04-02,1
UK3865,2020-04-03,2020-04-03,1
UK3866,2020-04-03,2020-04-03,1
UK2341,2020-04-04,2020-04-04,1
UK2269,2020-04-04,2020-04-04,1
UK2776,2020-04-03,2020-04-03,1
UK3592,2020-04-03,2020-04-03,1
UK3867,2020-04-04,2020-04-04,1
UK3605,2020-04-02,2020-04-02,1
UK3868,2020-04-04,2020-04-04,1
UK3644,2020-04-04,2020-04-04,1
UK4634,2020-04-03,2020-04-03,1
UK5756,2020-03-30,2020-04-02,2
UK610,2020-03-30,2020-04-10,2
UK5763,2020-03-21,2020-04-10,3
UK2347,2020-04-10,2020-04-10,1
UK2351,2020-04-10,2020-04-10,1
UK3878,2020-04-10,2020-04-10,1
UK4814,2020-03-09,2020-03-09,1
UK1274,2020-03-09,2020-03-09,1
UK1381,2020-03-08,2020-03-08,1
UK5195,2020-03-07,2020-03-07,1
UK2777,2020-03-08,2020-03-08,1
UK1382,2020-03-07,2020-03-07,1
UK5764,2020-03-06,2020-03-27,2
UK3879,2020-03-07,2020-03-07,1
UK3880,2020-03-08,2020-03-08,1
UK1900,2020-03-09,2020-03-09,1
UK2859,2020-03-09,2020-03-09,1
UK5604,2020-03-07,2020-03-07,1
UK677,2020-03-09,2020-03-18,5
UK4815,2020-03-08,2020-03-08,1
UK1319,2020-03-06,2020-03-06,1
UK4816,2020-03-08,2020-03-08,1
UK1383,2020-03-07,2020-03-07,1
UK1384,2020-03-09,2020-03-09,1
UK1689,2020-03-09,2020-03-09,1
UK4376,2020-03-08,2020-03-08,1
UK2881,2020-03-08,2020-03-08,1
UK3881,2020-03-08,2020-03-08,1
UK2352,2020-03-05,2020-03-05,1
UK5605,2020-03-09,2020-03-09,1
UK4817,2020-03-07,2020-03-07,1
UK2778,2020-03-08,2020-03-08,1
UK5765,2020-03-07,2020-04-02,2
UK2353,2020-03-10,2020-03-10,1
UK4818,2020-03-08,2020-03-08,1
UK2882,2020-03-10,2020-03-10,1
UK5766,2020-03-05,2020-03-18,2
UK5767,2020-03-10,2020-03-23,2
UK3882,2020-03-09,2020-03-09,1
UK2354,2020-03-08,2020-03-08,1
UK5918,2020-03-10,2020-03-10,1
UK3883,2020-03-09,2020-03-09,1
UK4419,2020-03-06,2020-03-06,1
UK1385,2020-03-05,2020-03-05,1
UK4420,2020-03-06,2020-03-06,1
UK5768,2020-03-06,2020-03-18,2
UK5769,2020-03-10,2020-03-20,2
UK2355,2020-03-04,2020-03-04,1
UK2780,2020-03-09,2020-03-09,1
UK3885,2020-03-09,2020-03-09,1
UK2860,2020-03-07,2020-03-07,1
UK2861,2020-03-08,2020-03-08,1
UK1386,2020-03-07,2020-03-07,1
UK5770,2020-03-06,2020-03-20,2
UK1896,2020-03-06,2020-03-06,1
UK2356,2020-03-08,2020-03-08,1
UK4820,2020-03-10,2020-03-10,1
UK2782,2020-03-10,2020-03-10,1
UK3886,2020-03-06,2020-03-06,1
UK4421,2020-03-06,2020-03-06,1
UK3044,2020-03-08,2020-03-08,1
UK4821,2020-03-07,2020-03-07,1
UK3887,2020-03-11,2020-03-11,1
UK1275,2020-03-09,2020-03-09,1
UK5891,2020-03-01,2020-03-09,2
UK2783,2020-03-06,2020-03-06,1
UK4822,2020-03-08,2020-03-08,1
UK1387,2020-03-06,2020-03-06,1
UK5771,2020-03-09,2020-03-21,2
UK1168,2020-03-10,2020-03-10,1
UK1169,2020-03-10,2020-03-10,1
UK2357,2020-03-05,2020-03-05,1
UK5919,2020-03-06,2020-03-06,1
UK1974,2020-03-08,2020-03-08,1
UK4823,2020-03-07,2020-03-07,1
UK1276,2020-03-10,2020-03-10,1
UK393,2020-03-27,2020-04-09,2
UK3876,2020-04-07,2020-04-07,1
UK239,2020-03-16,2020-04-08,3
UK3877,2020-04-09,2020-04-09,1
UK5853,2020-03-10,2020-04-02,2
UK1277,2020-03-10,2020-03-10,1
UK3889,2020-03-12,2020-03-12,1
UK4824,2020-03-11,2020-03-11,1
UK4825,2020-03-10,2020-03-10,1
UK3890,2020-03-11,2020-03-11,1
UK3891,2020-03-12,2020-03-12,1
UK1975,2020-03-11,2020-03-11,1
UK1821,2020-03-11,2020-03-11,1
UK3892,2020-03-13,2020-03-13,1
UK4826,2020-03-10,2020-03-10,1
UK1090,2020-03-11,2020-03-11,1
UK5854,2020-03-10,2020-03-11,2
UK5855,2020-03-11,2020-03-23,2
UK1388,2020-03-11,2020-03-11,1
UK4827,2020-03-09,2020-03-09,1
UK4828,2020-03-09,2020-03-09,1
UK3893,2020-03-12,2020-03-12,1
UK3894,2020-03-10,2020-03-10,1
UK4423,2020-03-10,2020-03-10,1
UK2358,2020-03-10,2020-03-10,1
UK3895,2020-03-11,2020-03-11,1
UK4829,2020-03-10,2020-03-10,1
UK3896,2020-03-11,2020-03-11,1
UK1091,2020-03-11,2020-03-11,1
UK1278,2020-03-11,2020-03-11,1
UK5772,2020-03-11,2020-03-21,3
UK4377,2020-03-09,2020-03-09,1
UK1279,2020-03-13,2020-03-13,1
UK5856,2020-03-11,2020-04-01,2
UK2359,2020-03-11,2020-03-11,1
UK5857,2020-03-11,2020-03-23,2
UK4830,2020-03-09,2020-03-09,1
UK4831,2020-03-09,2020-03-09,1
UK5606,2020-03-12,2020-03-12,1
UK3898,2020-03-11,2020-03-11,1
UK4832,2020-03-13,2020-03-13,1
UK4833,2020-03-09,2020-03-09,1
UK2360,2020-03-09,2020-03-09,1
UK4834,2020-03-10,2020-03-10,1
UK2361,2020-03-12,2020-03-12,1
UK4835,2020-03-10,2020-03-10,1
UK221,2020-03-11,2020-04-07,2
UK4836,2020-03-10,2020-03-10,1
UK3899,2020-03-11,2020-03-11,1
UK3900,2020-03-11,2020-03-11,1
UK1653,2020-03-11,2020-03-11,1
UK1389,2020-03-10,2020-03-10,1
UK1313,2020-03-12,2020-03-12,1
UK4837,2020-03-11,2020-03-11,1
UK4396,2020-03-09,2020-03-09,1
UK5773,2020-03-09,2020-03-21,2
UK4838,2020-03-17,2020-03-17,1
UK4473,2020-03-10,2020-03-10,1
UK3901,2020-03-10,2020-03-10,1
UK4839,2020-03-12,2020-03-12,1
UK492,2020-03-10,2020-03-25,2
UK970,2020-03-10,2020-03-12,2
UK3902,2020-03-09,2020-03-09,1
UK3903,2020-03-10,2020-03-10,1
UK1280,2020-03-11,2020-03-16,5
UK2362,2020-03-11,2020-03-11,1
UK3904,2020-03-11,2020-03-11,1
UK5774,2020-03-11,2020-03-21,2
UK1081,2020-03-09,2020-03-09,1
UK2363,2020-03-10,2020-03-10,1
UK5270,2020-03-11,2020-03-11,1
UK4840,2020-03-12,2020-03-12,1
UK224,2020-03-10,2020-03-24,2
UK4841,2020-03-10,2020-03-10,1
UK5775,2020-03-11,2020-03-17,2
UK4842,2020-03-12,2020-03-12,1
UK3905,2020-03-09,2020-03-09,1
UK4843,2020-03-11,2020-03-11,1
UK5858,2020-03-11,2020-03-25,2
UK3906,2020-03-12,2020-03-12,1
UK5776,2020-03-10,2020-03-23,2
UK407,2020-03-10,2020-03-28,5
UK3907,2020-03-11,2020-03-11,1
UK4650,2020-03-10,2020-03-10,1
UK5271,2020-03-11,2020-03-11,1
UK1977,2020-03-09,2020-03-09,1
UK5859,2020-03-10,2020-03-31,2
UK4844,2020-03-11,2020-03-11,1
UK1822,2020-03-11,2020-03-11,1
UK4845,2020-03-11,2020-03-11,1
UK366,2020-03-09,2020-03-28,3
UK3908,2020-03-11,2020-03-11,1
UK3909,2020-03-13,2020-03-13,1
UK1390,2020-03-11,2020-03-11,1
UK3910,2020-03-08,2020-03-08,1
UK1690,2020-03-12,2020-03-12,1
UK4846,2020-03-09,2020-03-09,1
UK4284,2020-03-10,2020-03-10,1
UK2364,2020-03-11,2020-03-11,1
UK4847,2020-03-10,2020-03-10,1
UK4848,2020-03-10,2020-03-10,1
UK4849,2020-03-11,2020-03-11,1
UK5777,2020-03-09,2020-03-10,2
UK4850,2020-03-11,2020-03-11,1
UK3911,2020-03-11,2020-03-11,1
UK1076,2020-03-11,2020-03-11,1
UK2365,2020-03-11,2020-03-11,1
UK3912,2020-03-10,2020-03-10,1
UK1530,2020-04-07,2020-04-07,1
UK732,2020-03-30,2020-04-07,2
UK363,2020-03-20,2020-04-08,2
UK1654,2020-04-08,2020-04-08,1
UK1978,2020-04-08,2020-04-08,1
UK1506,2020-04-07,2020-04-07,1
UK4851,2020-04-08,2020-04-08,1
UK1823,2020-04-08,2020-04-08,1
UK1819,2020-04-02,2020-04-02,1
UK4577,2020-04-01,2020-04-01,1
UK4174,2020-03-25,2020-03-25,1
UK4422,2020-04-01,2020-04-01,1
UK1080,2020-04-01,2020-04-01,1
UK5269,2020-04-01,2020-04-01,1
UK3888,2020-04-01,2020-04-01,1
UK4248,2020-04-01,2020-04-01,1
UK4578,2020-04-03,2020-04-03,1
UK1820,2020-04-04,2020-04-04,1
UK4867,2020-03-11,2020-03-11,1
UK5782,2020-03-12,2020-03-29,2
UK855,2020-03-10,2020-03-15,2
UK3916,2020-03-13,2020-03-13,1
UK1979,2020-03-11,2020-03-11,1
UK5196,2020-03-14,2020-03-14,1
UK1693,2020-03-13,2020-03-13,1
UK1694,2020-03-12,2020-03-12,1
UK5460,2020-03-12,2020-03-12,1
UK4868,2020-03-12,2020-03-12,1
UK4642,2020-03-12,2020-03-12,1
UK4869,2020-03-12,2020-03-12,1
UK4424,2020-03-12,2020-03-12,1
UK614,2020-03-12,2020-03-23,3
UK2774,2020-03-12,2020-03-12,1
UK2367,2020-03-12,2020-03-12,1
UK5860,2020-03-11,2020-03-20,2
UK5500,2020-03-12,2020-03-12,1
UK4870,2020-03-11,2020-03-11,1
UK3917,2020-03-13,2020-03-13,1
UK615,2020-03-13,2020-03-13,1
UK2696,2020-03-13,2020-03-13,1
UK4871,2020-03-12,2020-03-12,1
UK2368,2020-03-12,2020-03-12,1
UK5892,2020-03-11,2020-03-12,2
UK1285,2020-03-14,2020-03-14,1
UK5197,2020-03-12,2020-03-12,1
UK2369,2020-03-12,2020-03-12,1
UK4314,2020-03-14,2020-03-14,1
UK5783,2020-03-12,2020-03-26,2
UK5784,2020-03-13,2020-03-27,2
UK4872,2020-03-12,2020-03-12,1
UK4873,2020-03-11,2020-03-11,1
UK2370,2020-03-12,2020-03-12,1
UK4874,2020-03-14,2020-03-14,1
UK2371,2020-03-12,2020-03-12,1
UK5608,2020-03-13,2020-03-23,3
UK4875,2020-03-12,2020-03-12,1
UK2580,2020-03-13,2020-03-13,1
UK4876,2020-03-12,2020-03-12,1
UK3918,2020-03-12,2020-03-12,1
UK1195,2020-03-14,2020-03-14,1
UK2372,2020-03-12,2020-03-12,1
UK4636,2020-03-12,2020-03-12,1
UK2373,2020-03-11,2020-03-11,1
UK5785,2020-03-12,2020-03-19,2
UK3920,2020-03-12,2020-03-12,1
UK3921,2020-03-13,2020-03-13,1
UK4877,2020-03-12,2020-03-12,1
UK5786,2020-03-12,2020-03-19,2
UK4878,2020-03-12,2020-03-12,1
UK1825,2020-03-12,2020-03-12,1
UK4879,2020-03-12,2020-03-12,1
UK4654,2020-03-14,2020-03-14,1
UK3922,2020-03-10,2020-03-10,1
UK1695,2020-03-12,2020-03-12,1
UK1392,2020-03-13,2020-03-13,1
UK3923,2020-03-14,2020-03-14,1
UK5787,2020-03-13,2020-03-18,2
UK4880,2020-03-13,2020-03-13,1
UK4881,2020-03-12,2020-03-12,1
UK3924,2020-03-13,2020-03-13,1
UK2374,2020-03-12,2020-03-12,1
UK4580,2020-03-12,2020-03-12,1
UK3925,2020-03-12,2020-03-12,1
UK5198,2020-03-12,2020-03-12,1
UK5861,2020-03-12,2020-03-15,2
UK4882,2020-03-12,2020-03-12,1
UK4883,2020-03-11,2020-03-11,1
UK3926,2020-03-13,2020-03-13,1
UK4884,2020-03-12,2020-03-12,1
UK4581,2020-03-12,2020-03-12,1
UK32,2020-03-11,2020-03-11,1
UK2375,2020-03-14,2020-03-14,1
UK4885,2020-03-11,2020-03-11,1
UK2376,2020-03-11,2020-03-11,1
UK5199,2020-03-12,2020-03-12,1
UK4886,2020-03-10,2020-03-10,1
UK4887,2020-03-12,2020-03-12,1
UK5173,2020-03-14,2020-03-14,1
UK4888,2020-03-11,2020-03-11,1
UK4889,2020-03-12,2020-03-12,1
UK5788,2020-03-13,2020-03-23,6
UK4890,2020-04-07,2020-04-07,1
UK1826,2020-04-08,2020-04-08,1
UK3927,2020-04-07,2020-04-07,1
UK3928,2020-04-05,2020-04-05,1
UK1393,2020-04-08,2020-04-08,1
UK2862,2020-04-07,2020-04-07,1
UK1691,2020-03-15,2020-03-15,1
UK520,2020-03-14,2020-03-28,6
UK4852,2020-03-13,2020-03-13,1
UK5862,2020-03-15,2020-03-16,2
UK1391,2020-03-14,2020-03-14,1
UK4853,2020-03-14,2020-03-14,1
UK1585,2020-03-12,2020-03-12,1
UK854,2020-03-15,2020-03-20,3
UK4854,2020-03-15,2020-03-15,1
UK4855,2020-03-14,2020-03-14,1
UK4856,2020-03-14,2020-03-14,1
UK5863,2020-03-14,2020-03-15,2
UK4295,2020-03-16,2020-03-16,1
UK589,2020-03-14,2020-03-26,5
UK4857,2020-03-12,2020-03-12,1
UK3913,2020-03-12,2020-03-12,1
UK5607,2020-03-11,2020-03-11,1
UK5778,2020-03-14,2020-03-22,4
UK4858,2020-03-14,2020-03-14,1
UK4859,2020-03-14,2020-03-14,1
UK4579,2020-03-14,2020-03-14,1
UK4860,2020-03-14,2020-03-14,1
UK2746,2020-03-15,2020-03-15,1
UK3914,2020-03-16,2020-03-16,1
UK4861,2020-03-16,2020-03-16,1
UK4862,2020-03-14,2020-03-14,1
UK4863,2020-03-16,2020-03-16,1
UK665,2020-03-15,2020-03-15,1
UK1692,2020-03-14,2020-03-14,2
UK5272,2020-03-15,2020-03-15,1
UK4864,2020-03-14,2020-03-14,1
UK2786,2020-03-12,2020-03-12,1
UK4865,2020-03-13,2020-03-13,1
UK5273,2020-03-15,2020-03-15,1
UK1824,2020-03-14,2020-03-14,1
UK5779,2020-03-15,2020-03-19,2
UK2366,2020-03-15,2020-03-15,1
UK3915,2020-03-15,2020-03-15,1
UK1284,2020-03-15,2020-03-15,1
UK5780,2020-03-14,2020-03-29,6
UK5781,2020-03-15,2020-03-28,2
UK4866,2020-03-14,2020-03-14,1
UK1910,2020-04-07,2020-04-07,1
UK2593,2020-04-06,2020-04-06,1
UK2624,2020-04-06,2020-04-06,1
UK3937,2020-04-06,2020-04-06,1
UK5487,2020-04-06,2020-04-06,1
UK771,2020-03-31,2020-04-07,2
UK786,2020-03-06,2020-03-13,3
UK4891,2020-03-15,2020-03-15,1
UK5789,2020-03-11,2020-03-18,2
UK2377,2020-03-15,2020-03-15,1
UK4892,2020-03-14,2020-03-14,1
UK4893,2020-03-16,2020-03-16,1
UK4894,2020-03-15,2020-03-15,1
UK5609,2020-03-18,2020-03-18,1
UK861,2020-03-13,2020-03-18,3
UK1394,2020-03-18,2020-03-18,1
UK4895,2020-03-16,2020-03-16,1
UK656,2020-03-18,2020-03-27,3
UK4334,2020-03-15,2020-03-15,1
UK590,2020-03-15,2020-03-27,3
UK4896,2020-03-16,2020-03-16,1
UK4897,2020-03-16,2020-03-16,1
UK2790,2020-03-15,2020-03-15,1
UK5274,2020-03-17,2020-03-17,1
UK4898,2020-03-15,2020-03-15,1
UK4899,2020-03-17,2020-03-17,1
UK5790,2020-03-14,2020-03-17,2
UK3929,2020-03-17,2020-03-17,1
UK4900,2020-03-17,2020-03-17,1
UK2378,2020-03-18,2020-03-18,1
UK4901,2020-03-16,2020-03-16,1
UK4902,2020-03-15,2020-03-15,1
UK3930,2020-03-16,2020-03-16,1
UK3931,2020-03-17,2020-03-17,1
UK4903,2020-03-15,2020-03-15,1
UK4904,2020-03-16,2020-03-16,1
UK4905,2020-03-15,2020-03-15,1
UK2892,2020-03-15,2020-03-15,1
UK1395,2020-03-17,2020-03-17,1
UK1396,2020-03-17,2020-03-17,1
UK2021,2020-03-16,2020-03-16,1
UK4906,2020-03-17,2020-03-17,1
UK3932,2020-03-17,2020-03-17,1
UK3933,2020-03-12,2020-03-12,1
UK4908,2020-03-15,2020-03-15,1
UK1696,2020-03-17,2020-03-17,1
UK2379,2020-03-17,2020-03-17,1
UK1697,2020-03-15,2020-03-15,1
UK3934,2020-04-07,2020-04-07,1
UK1827,2020-04-07,2020-04-07,1
UK3051,2020-04-08,2020-04-08,1
UK3935,2020-04-07,2020-04-07,1
UK3846,2020-04-07,2020-04-07,1
UK544,2020-03-24,2020-04-06,6
UK2715,2020-04-07,2020-04-07,1
UK863,2020-03-26,2020-03-30,2
UK2398,2020-03-28,2020-03-28,1
UK4003,2020-04-01,2020-04-01,1
UK4004,2020-03-28,2020-03-28,1
UK4930,2020-03-28,2020-03-28,1
UK3042,2020-03-29,2020-03-29,1
UK124,2020-03-31,2020-03-31,1
UK5864,2020-03-14,2020-04-01,5
UK4005,2020-03-28,2020-03-28,1
UK5806,2020-03-17,2020-03-31,2
UK5807,2020-03-17,2020-03-29,2
UK956,2020-03-30,2020-04-01,2
UK2527,2020-03-29,2020-03-29,1
UK4931,2020-03-28,2020-03-28,1
UK4006,2020-03-29,2020-03-29,1
UK4932,2020-03-28,2020-03-28,1
UK5832,2020-03-28,2020-04-01,2
UK4007,2020-03-31,2020-03-31,1
UK2399,2020-03-29,2020-03-29,1
UK1423,2020-04-01,2020-04-01,1
UK1870,2020-03-27,2020-03-27,1
UK4008,2020-04-01,2020-04-01,1
UK5808,2020-03-16,2020-03-31,3
UK4009,2020-03-30,2020-03-30,1
UK4010,2020-03-31,2020-03-31,1
UK4011,2020-04-01,2020-04-01,1
UK4012,2020-03-28,2020-03-28,1
UK4013,2020-03-30,2020-03-30,1
UK966,2020-03-28,2020-03-30,4
UK5200,2020-03-28,2020-03-28,1
UK2567,2020-03-30,2020-03-30,1
UK4933,2020-03-30,2020-03-30,1
UK4934,2020-03-28,2020-03-28,1
UK4014,2020-03-29,2020-03-29,1
UK1658,2020-04-03,2020-04-03,1
UK602,2020-03-22,2020-04-02,4
UK2656,2020-03-30,2020-03-30,1
UK2647,2020-03-29,2020-03-29,1
UK640,2020-03-20,2020-03-30,3
UK2692,2020-03-31,2020-03-31,1
UK4015,2020-03-30,2020-03-30,1
UK4016,2020-03-29,2020-03-29,1
UK591,2020-03-17,2020-03-29,2
UK1084,2020-04-01,2020-04-01,1
UK1720,2020-04-03,2020-04-03,1
UK4017,2020-03-18,2020-03-18,1
UK4018,2020-03-20,2020-03-20,1
UK4019,2020-03-19,2020-03-19,1
UK4020,2020-03-20,2020-03-20,1
UK971,2020-03-19,2020-03-21,2
UK5810,2020-03-18,2020-03-19,2
UK5839,2020-03-19,2020-03-27,2
UK4935,2020-03-18,2020-03-18,1
UK4936,2020-03-21,2020-03-21,1
UK2400,2020-03-18,2020-03-18,1
UK2401,2020-03-19,2020-03-19,1
UK4937,2020-03-19,2020-03-19,1
UK4938,2020-03-18,2020-03-18,1
UK2402,2020-03-17,2020-03-17,1
UK4021,2020-03-20,2020-03-20,1
UK2403,2020-03-18,2020-03-18,1
UK4939,2020-03-18,2020-03-18,1
UK4940,2020-03-19,2020-03-19,1
UK741,2020-03-11,2020-03-18,2
UK4022,2020-03-20,2020-03-20,1
UK4941,2020-03-18,2020-03-18,1
UK4942,2020-03-19,2020-03-19,1
UK4023,2020-03-18,2020-03-18,1
UK1832,2020-03-19,2020-03-19,1
UK1700,2020-03-18,2020-03-18,1
UK4024,2020-03-18,2020-03-18,1
UK2404,2020-03-19,2020-03-19,1
UK972,2020-03-17,2020-03-19,2
UK4943,2020-03-18,2020-03-18,1
UK4944,2020-03-18,2020-03-18,1
UK2405,2020-03-19,2020-03-19,1
UK4945,2020-03-19,2020-03-19,1
UK4025,2020-03-18,2020-03-18,1
UK2406,2020-03-18,2020-03-18,1
UK583,2020-03-20,2020-04-01,3
UK4708,2020-03-18,2020-03-19,3
UK2407,2020-03-19,2020-03-19,1
UK4946,2020-03-21,2020-03-21,1
UK427,2020-03-07,2020-03-24,3
UK824,2020-03-18,2020-03-18,2
UK4026,2020-03-20,2020-03-20,1
UK4947,2020-03-18,2020-03-18,1
UK4948,2020-03-20,2020-03-20,1
UK4949,2020-03-19,2020-03-19,1
